"Date" "Time" "GBdem_r" "Idem_r" "GBwind_r" "Iwind_r"
"312" "2007-11-16" "23:00:00" 33549.3455976245 5631.99562041848 4611.9 1494.324
"313" "2007-11-17" "00:00:00" 32808.6179768257 5042.51880394556 5080.71 1609.071
"314" "2007-11-17" "01:00:00" 31734.9640427075 4584.63092022891 5553.525 1702.731
"315" "2007-11-17" "02:00:00" 30632.3406168012 4242.46157079115 5989.68 1772.445
"316" "2007-11-17" "03:00:00" 29454.8421967348 4073.5656974469 6397.965 1822.5
"317" "2007-11-17" "04:00:00" 28394.113112799 3969.57405529984 6660.93 1847.217
"318" "2007-11-17" "05:00:00" 28276.8980921792 3922.54275010201 6782.58 1856.388
"319" "2007-11-17" "06:00:00" 29738.7432162587 4123.56200080936 6803.1 1863.42
"320" "2007-11-17" "07:00:00" 31900.3129881446 4547.31996655973 6777.435 1876.068
"321" "2007-11-17" "08:00:00" 34895.7584390404 4977.81388911495 6770.49 1889.187
"322" "2007-11-17" "09:00:00" 37728.0833669444 5642.86638855962 6866.955 1871.901
"323" "2007-11-17" "10:00:00" 38612.767077706 6021.10598072694 7081.32 1862.304
"324" "2007-11-17" "11:00:00" 38648.8675213189 6246.6431510645 7428.6 1867.125
"325" "2007-11-17" "12:00:00" 38320.8437373791 6401.43906359024 7790.19 1855.857
"326" "2007-11-17" "13:00:00" 37624.2388809961 6297.15981729006 8130.48 1799.967
"327" "2007-11-17" "14:00:00" 37232.0365306333 6236.79638747785 8452.095 1705.479
"328" "2007-11-17" "15:00:00" 37770.4233934041 6312.92654450295 8640.345 1582.908
"329" "2007-11-17" "16:00:00" 41275.2862152825 6841.15705329826 8778.39 1436.724
"330" "2007-11-17" "17:00:00" 43712.7346858894 7523.41965149637 8816.775 1266.066
"331" "2007-11-17" "18:00:00" 42153.7303431973 7365.9737676807 8740.44 1083.432
"332" "2007-11-17" "19:00:00" 40217.231238281 6961.20837758627 8599.185 913.584
"333" "2007-11-17" "20:00:00" 38246.860112197 6564.01299634075 8464.38 772.53
"334" "2007-11-17" "21:00:00" 35678.3804018098 6161.76247046896 8341.65 655.983
"335" "2007-11-17" "22:00:00" 33466.8939671505 5753.71371110086 8289.63 558.858
"336" "2007-11-17" "23:00:00" 31377.0793980015 5588.75734580751 8231.52 464.343
"337" "2007-11-18" "00:00:00" 31121.7021857766 5108.92994713574 8083.635 365.385
"338" "2007-11-18" "01:00:00" 30210.7230901612 4683.05039912095 7799.07 282.375
"339" "2007-11-18" "02:00:00" 29142.4173699117 4371.20456012525 7400.985 232.443
"340" "2007-11-18" "03:00:00" 27891.3810091522 4199.43398294352 7108.575 250.485
"341" "2007-11-18" "04:00:00" 26776.2784175525 4074.25594741439 6766.02 324.963
"342" "2007-11-18" "05:00:00" 26610.0381031374 3992.86330323404 6495.33 419.274
"343" "2007-11-18" "06:00:00" 27449.2619960159 4042.61413979605 6300.39 521.037
"344" "2007-11-18" "07:00:00" 28284.9204129821 4193.12675698087 6143.265 614.628
"345" "2007-11-18" "08:00:00" 30697.4105522023 4322.27841175115 6019.995 687.864
"346" "2007-11-18" "09:00:00" 34538.7651633124 4913.09024657204 5645.34 738.687
"347" "2007-11-18" "10:00:00" 37513.263443223 5453.7271959168 5352.975 785.709
"348" "2007-11-18" "11:00:00" 39001.8496366454 5787.32059081658 5194.74 849.126
"349" "2007-11-18" "12:00:00" 40297.4544463098 6087.6127690192 5118.135 932.457
"350" "2007-11-18" "13:00:00" 39981.4641435743 6034.3304209956 5132.475 1025.907
"351" "2007-11-18" "14:00:00" 39981.0184590852 5788.85291899054 5228.085 1119.6
"352" "2007-11-18" "15:00:00" 40848.7661592629 5735.85683742633 5415.015 1186.038
"353" "2007-11-18" "16:00:00" 43725.2138515828 6230.85167651751 5647.38 1233.918
"354" "2007-11-18" "17:00:00" 44945.943667087 6927.01692570815 5829.57 1277.013
"355" "2007-11-18" "18:00:00" 43576.8009167296 6861.6331313068 6005.28 1327.812
"356" "2007-11-18" "19:00:00" 42323.0904490358 6601.36341197513 6215.19 1378.08
"357" "2007-11-18" "20:00:00" 40626.3695992277 6295.38336000938 6430.56 1402.773
"358" "2007-11-18" "21:00:00" 37823.4598476008 5962.6394006316 6658.755 1402.893
"359" "2007-11-18" "22:00:00" 34840.9392468874 5494.53889409166 6880.32 1387.458
"360" "2007-11-18" "23:00:00" 31324.9343127828 5214.5027432781 7250.79 1361.583
"361" "2007-11-19" "00:00:00" 30959.4730317629 4669.15510544396 7779.735 1328.502
"362" "2007-11-19" "01:00:00" 30606.9366009255 4295.26636215119 8396.235 1289.226
"363" "2007-11-19" "02:00:00" 29915.234273922 4091.65599867827 9026.535 1241.649
"364" "2007-11-19" "03:00:00" 29052.8347876129 3985.26118973547 9412.425 1184.832
"365" "2007-11-19" "04:00:00" 28245.2544934568 3970.08237891932 9662.1 1154.586
"366" "2007-11-19" "05:00:00" 29068.8794292186 4052.14721420174 9807.285 1175.634
"367" "2007-11-19" "06:00:00" 34133.1922782782 4595.89630802201 9862.56 1227.459
"368" "2007-11-19" "07:00:00" 40712.386705614 5839.28196627643 9815.76 1298.637
"369" "2007-11-19" "08:00:00" 42544.5956400929 6545.23913361057 9641.22 1366.392
"370" "2007-11-19" "09:00:00" 43788.9467335167 6928.37468484963 9379.485 1399.905
"371" "2007-11-19" "10:00:00" 44358.0858260318 7061.28860325087 9054.825 1413.276
"372" "2007-11-19" "11:00:00" 44687.4466634387 7153.01760692505 8695.44 1412.25
"373" "2007-11-19" "12:00:00" 44755.1907057741 7257.81387185398 8331.24 1397.388
"374" "2007-11-19" "13:00:00" 44631.2904178186 7124.44981951077 8004.405 1371.972
"375" "2007-11-19" "14:00:00" 44709.7308878912 7127.33723143874 7694.715 1346.277
"376" "2007-11-19" "15:00:00" 45412.5753271209 7265.06283420639 7404.6 1359.648
"377" "2007-11-19" "16:00:00" 49050.2521267358 7681.51164138625 7193.19 1355.535
"378" "2007-11-19" "17:00:00" 50345.4112519111 8221.70380756396 6982.065 1321.398
"379" "2007-11-19" "18:00:00" 48853.2595825763 7918.49746355867 6773.925 1268.253
"380" "2007-11-19" "19:00:00" 46828.9606333174 7714.3118917795 6575.43 1210.329
"381" "2007-11-19" "20:00:00" 44087.1096566902 7311.61524504694 6421.68 1166.571
"382" "2007-11-19" "21:00:00" 40794.838336088 6843.62175400583 6304.395 1115.595
"383" "2007-11-19" "22:00:00" 36895.0990569125 6237.77156621099 6134.16 1075.065
"384" "2007-11-19" "23:00:00" 32999.8166226275 5742.82421524742 5929.95 1047.753
"385" "2007-11-20" "00:00:00" 32372.2928620471 5093.85948951215 5694.21 1022.337
"386" "2007-11-20" "01:00:00" 32005.048843071 4714.79721569753 5450.685 996.525
"387" "2007-11-20" "02:00:00" 31236.6887839512 4466.33264358121 5125.485 963.642
"388" "2007-11-20" "03:00:00" 30269.1077582266 4361.14911631587 4737.465 895.278
"389" "2007-11-20" "04:00:00" 29293.9500961882 4327.17972159784 4384.515 817.203
"390" "2007-11-20" "05:00:00" 30087.2684866948 4372.72016712752 4032.615 745.266
"391" "2007-11-20" "06:00:00" 34856.5382040041 4911.71375971827 3785.295 685.707
"392" "2007-11-20" "07:00:00" 41186.5950019618 6123.03423028706 3603.885 642.978
"393" "2007-11-20" "08:00:00" 42704.1506871724 6680.46258024606 3463.65 618.816
"394" "2007-11-20" "09:00:00" 43636.5226382621 7006.03583235495 3246.27 601.278
"395" "2007-11-20" "10:00:00" 44025.6051972015 7056.09166308864 3024.795 574.791
"396" "2007-11-20" "11:00:00" 44459.7018895349 7100.02888267638 2970.33 561.342
"397" "2007-11-20" "12:00:00" 44750.7338608837 7157.61592914066 3042.42 570.48
"398" "2007-11-20" "13:00:00" 44712.4049948255 6995.89878922771 3223.38 579.117
"399" "2007-11-20" "14:00:00" 44778.3662992047 7017.42763220605 3455.205 587.058
"400" "2007-11-20" "15:00:00" 45674.1921221924 7133.55750730858 3677.13 601.062
"401" "2007-11-20" "16:00:00" 49323.9024030116 7610.24533878325 3964.125 605.448
"402" "2007-11-20" "17:00:00" 50381.511695524 8334.19381801234 4209.45 594.459
"403" "2007-11-20" "18:00:00" 48906.2960367731 8091.25994064524 4381.8 571.437
"404" "2007-11-20" "19:00:00" 46849.0164353246 7879.28966017261 4502.55 543.309
"405" "2007-11-20" "20:00:00" 44561.763637527 7518.40196229469 4614.42 516.105
"406" "2007-11-20" "21:00:00" 40869.7133302482 7023.07537515712 4686.585 466.923
"407" "2007-11-20" "22:00:00" 37147.3564777141 6387.08025903391 4646.61 413.739
"408" "2007-11-20" "23:00:00" 33145.5554505464 5892.10280996129 4565.88 385.098
"409" "2007-11-21" "00:00:00" 32341.9863167918 5197.76485041327 4424.55 389.652
"410" "2007-11-21" "01:00:00" 31855.7445392397 4764.57547498112 4251.03 425.811
"411" "2007-11-21" "02:00:00" 31134.627035959 4529.28651731212 3990.42 476.028
"412" "2007-11-21" "03:00:00" 30073.4522675342 4440.04562398587 3561.345 505.095
"413" "2007-11-21" "04:00:00" 29037.6815149852 4393.15611432399 3209.475 539.028
"414" "2007-11-21" "05:00:00" 29884.9277286667 4439.4750976077 3003.375 576.9
"415" "2007-11-21" "06:00:00" 34675.5903014504 4943.98562108601 2940.675 603.828
"416" "2007-11-21" "07:00:00" 40801.5236034238 6169.07229788633 2984.61 617.871
"417" "2007-11-21" "08:00:00" 41896.1247085272 6724.59510311917 3062.865 611.277
"418" "2007-11-21" "09:00:00" 42508.049511991 6980.08122965287 3130.335 576.378
"419" "2007-11-21" "10:00:00" 42693.4542594352 7028.98664377408 3208.185 532.158
"420" "2007-11-21" "11:00:00" 42851.6722530475 7050.39910739743 3348.945 511.032
"421" "2007-11-21" "12:00:00" 42921.6447178281 7085.48146330336 3549.615 525.57
"422" "2007-11-21" "13:00:00" 42546.3783780491 6914.87334197773 3754.335 562.128
"423" "2007-11-21" "14:00:00" 42601.1975702021 6932.47739153626 3916.2 589.86
"424" "2007-11-21" "15:00:00" 43512.6223503066 7035.69919093857 3985.725 612.024
"425" "2007-11-21" "16:00:00" 47973.0327167052 7512.52814910233 3986.295 624.741
"426" "2007-11-21" "17:00:00" 49558.7781287403 8252.40588533316 3873.33 626.7
"427" "2007-11-21" "18:00:00" 48078.6599406098 8051.79596890885 3746.64 631.602
"428" "2007-11-21" "19:00:00" 46236.2002628827 7885.16748644618 3702.24 659.007
"429" "2007-11-21" "20:00:00" 43710.0605789551 7510.81991420216 3823.365 710.517
"430" "2007-11-21" "21:00:00" 40284.0839116383 6985.36578875477 3979.065 756.33
"431" "2007-11-21" "22:00:00" 37087.6347561815 6406.14239476408 4164.06 791.844
"432" "2007-11-21" "23:00:00" 33141.098605656 5923.96667473973 4389.975 820.134
"433" "2007-11-22" "00:00:00" 32313.4625094927 5233.95214134468 4633.035 838.41
"434" "2007-11-22" "01:00:00" 31742.0949945323 4819.53662864271 4894.65 840.987
"435" "2007-11-22" "02:00:00" 30924.7096416171 4542.65944158542 5185.995 832.425
"436" "2007-11-22" "03:00:00" 29768.604077025 4427.3415465803 5413.185 846.393
"437" "2007-11-22" "04:00:00" 28867.4300401687 4373.65320850799 5707.245 886.827
"438" "2007-11-22" "05:00:00" 29632.2246233761 4443.62596126881 6110.985 959.172
"439" "2007-11-22" "06:00:00" 34527.6230510862 4965.60944031957 6569.235 1051.968
"440" "2007-11-22" "07:00:00" 40805.0890793362 6178.96454305999 7021.98 1143.27
"441" "2007-11-22" "08:00:00" 42113.1730546939 6681.30131421818 7351.26 1210.938
"442" "2007-11-22" "09:00:00" 42590.0554579759 6961.70265542152 7550.94 1221.159
"443" "2007-11-22" "10:00:00" 42615.0137893626 6991.18943843205 7624.23 1213.632
"444" "2007-11-22" "11:00:00" 42665.3761366251 7014.16432833842 7614.6 1214.553
"445" "2007-11-22" "12:00:00" 42635.5152758589 7034.37152990613 7560.045 1244.634
"446" "2007-11-22" "13:00:00" 42435.8486247651 6853.30063702868 7479.945 1292.889
"447" "2007-11-22" "14:00:00" 42594.5123028664 6882.52790745454 7401.585 1340.613
"448" "2007-11-22" "15:00:00" 43512.1766658175 6987.23320920946 7415.37 1394.616
"449" "2007-11-22" "16:00:00" 47871.8623376912 7442.60422216286 7481.61 1390.788
"450" "2007-11-22" "17:00:00" 49540.0593802002 8156.27988235055 7541.55 1365.951
"451" "2007-11-22" "18:00:00" 48086.6822614126 7967.23566596294 7641.405 1332.651
"452" "2007-11-22" "19:00:00" 46344.0559092325 7824.47966590313 7749.72 1293.813
"453" "2007-11-22" "20:00:00" 43767.9995625314 7437.39256736954 7844.205 1240.221
"454" "2007-11-22" "21:00:00" 40523.8621667465 7033.61439525187 7931.49 1188.189
"455" "2007-11-22" "22:00:00" 36717.2709457821 6373.48327105992 8004.93 1148.409
"456" "2007-11-22" "23:00:00" 33059.092659671 5930.55347869308 8003.31 1101.531
"457" "2007-11-23" "00:00:00" 32407.5019366819 5283.90898274195 7932.045 1054.719
"458" "2007-11-23" "01:00:00" 31878.9201326702 4919.79142333978 7799.535 1004.013
"459" "2007-11-23" "02:00:00" 31224.6553027469 4664.08457733974 7565.415 941.748
"460" "2007-11-23" "03:00:00" 30325.2640038467 4514.11038188343 7458.96 898.668
"461" "2007-11-23" "04:00:00" 29375.9560421731 4470.71425941168 7330.56 845.211
"462" "2007-11-23" "05:00:00" 30311.0021001972 4540.37064760406 7145.34 772.941
"463" "2007-11-23" "06:00:00" 35218.8796936007 5083.26696166799 6880.485 673.8
"464" "2007-11-23" "07:00:00" 41504.3680426534 6300.54552013448 6539.4 563.559
"465" "2007-11-23" "08:00:00" 42941.2548353462 6894.81462441465 6111.66 456.258
"466" "2007-11-23" "09:00:00" 43834.8522358887 7244.11388146237 5470.89 344.412
"467" "2007-11-23" "10:00:00" 43956.524101399 7284.54768115696 4793.955 227.367
"468" "2007-11-23" "11:00:00" 43849.5598240273 7247.69890067337 4283.82 141.078
"469" "2007-11-23" "12:00:00" 43526.8842539561 7238.66010410293 3980.055 110.964
"470" "2007-11-23" "13:00:00" 42957.299476952 7006.05656660785 3689.055 102.006
"471" "2007-11-23" "14:00:00" 42582.033137173 6960.42515790416 3460.2 100.806
"472" "2007-11-23" "15:00:00" 42654.2340243989 6944.62498834789 3307.17 104.841
"473" "2007-11-23" "16:00:00" 47132.9174548486 7375.84260321399 3181.785 144.42
"474" "2007-11-23" "17:00:00" 49446.4656375 8078.10104736961 3147.06 232.752
"475" "2007-11-23" "18:00:00" 48199.886121631 7920.73676287181 3316.5 352.86
"476" "2007-11-23" "19:00:00" 46320.880315802 7737.14231076243 3684.465 508.902
"477" "2007-11-23" "20:00:00" 43647.2190659993 7313.9267798218 4206.255 703.242
"478" "2007-11-23" "21:00:00" 40398.6248253238 6749.01002033175 4810.38 915.651
"479" "2007-11-23" "22:00:00" 37438.8341335519 6216.64938212823 5517.99 1139.07
"480" "2007-11-23" "23:00:00" 34498.207874809 5998.16386431709 6277.95 1355.442
"481" "2007-11-24" "00:00:00" 33806.5055478056 5392.14646480533 7010.685 1543.695
"482" "2007-11-24" "01:00:00" 32908.0056178835 4903.43209780209 7681.875 1694.787
"483" "2007-11-24" "02:00:00" 31935.9677472685 4548.2737421931 8197.77 1790.556
"484" "2007-11-24" "03:00:00" 30968.3867215439 4345.6077904974 8689.02 1891.953
"485" "2007-11-24" "04:00:00" 29806.9329430832 4220.49597080819 9003.675 1964.376
"486" "2007-11-24" "05:00:00" 29474.0066297638 4144.4755046694 9221.895 1979.337
"487" "2007-11-24" "06:00:00" 31084.2646886965 4342.42742364137 9387.9 1957.644
"488" "2007-11-24" "07:00:00" 33264.5532091224 4810.92388752701 9560.58 1919.496
"489" "2007-11-24" "08:00:00" 36406.6288569152 5208.10388529457 9796.41 1867.455
"490" "2007-11-24" "09:00:00" 39431.9351685773 5853.07024445458 10031.145 1776.12
"491" "2007-11-24" "10:00:00" 40565.310824228 6212.82625343231 10305 1696.068
"492" "2007-11-24" "11:00:00" 40771.2170581685 6335.16637170168 10675.32 1661.796
"493" "2007-11-24" "12:00:00" 40489.5444610897 6368.47093263319 11016.33 1681.53
"494" "2007-11-24" "13:00:00" 39933.7759032461 6217.97169238572 11226.99 1716.744
"495" "2007-11-24" "14:00:00" 39420.3473718621 6084.71599323508 11355.63 1744.467
"496" "2007-11-24" "15:00:00" 39915.9485236841 6103.67713308823 11447.085 1778.571
"497" "2007-11-24" "16:00:00" 43097.6900910023 6721.53646639307 11478.87 1800.135
"498" "2007-11-24" "17:00:00" 45392.9652096027 7476.95285305489 11398.02 1787.832
"499" "2007-11-24" "18:00:00" 43866.9415191002 7337.53774309936 11204.775 1749.51
"500" "2007-11-24" "19:00:00" 41597.9617853537 6926.59153910028 10967.145 1682.085
"501" "2007-11-24" "20:00:00" 39429.7067461321 6562.87796320622 10693.725 1607.22
"502" "2007-11-24" "21:00:00" 36640.6132136658 6149.79144923041 10436.28 1523.325
"503" "2007-11-24" "22:00:00" 34585.1163501735 5744.54114515688 10119.345 1416.984
"504" "2007-11-24" "23:00:00" 32460.9840753677 5669.34871144033 9829.215 1320
"505" "2007-11-25" "00:00:00" 32072.3472009173 5204.95896732253 9635.16 1256.523
"506" "2007-11-25" "01:00:00" 31050.8383520179 4780.6117474817 9406.635 1224.012
"507" "2007-11-25" "02:00:00" 29895.1784719148 4421.72323289141 9173.76 1194.537
"508" "2007-11-25" "03:00:00" 28655.7299078706 4235.6674243088 9068.79 1139.193
"509" "2007-11-25" "04:00:00" 27595.8921929129 4112.70594729932 8901.855 1059.975
"510" "2007-11-25" "05:00:00" 27248.258291455 4011.3288275582 8637.345 968.58
"511" "2007-11-25" "06:00:00" 27813.8319080577 4089.1270886714 8279.85 894.537
"512" "2007-11-25" "07:00:00" 28463.1942086016 4273.52281932831 7811.97 811.359
"513" "2007-11-25" "08:00:00" 30631.0035633341 4416.87944387534 7400.73 748.845
"514" "2007-11-25" "09:00:00" 34032.9132682423 4993.55252475939 6852.6 668.757
"515" "2007-11-25" "10:00:00" 36419.5537070977 5559.00569943736 6223.695 552.165
"516" "2007-11-25" "11:00:00" 37638.5007846457 5887.42155073408 5834.22 470.526
"517" "2007-11-25" "12:00:00" 38139.0044658473 6187.1024028996 5602.485 433.941
"518" "2007-11-25" "13:00:00" 37609.9769773465 6151.08299253199 5389.08 403.752
"519" "2007-11-25" "14:00:00" 37303.7917333701 5964.07073292853 5187.54 369.168
"520" "2007-11-25" "15:00:00" 38390.8162021597 5950.45100416104 5162.325 361.131
"521" "2007-11-25" "16:00:00" 42785.7109486683 6469.45543926295 5108.22 387.783
"522" "2007-11-25" "17:00:00" 44546.1646804103 7126.72991848285 4866.72 424.113
"523" "2007-11-25" "18:00:00" 43374.9058431905 7082.31112915034 4546.02 456.78
"524" "2007-11-25" "19:00:00" 41884.982596301 6801.55730564772 4227.84 478.077
"525" "2007-11-25" "20:00:00" 40184.6962705805 6549.89698319741 3874.605 475.2
"526" "2007-11-25" "21:00:00" 37402.7336899389 6207.18921203112 3474.36 461.43
"527" "2007-11-25" "22:00:00" 34648.8492321075 5743.96994993184 3110.73 430.359
"528" "2007-11-25" "23:00:00" 31248.7222651555 5463.53048445704 2888.22 383.184
"529" "2007-11-26" "00:00:00" 31034.3480259231 4931.28555676164 2789.88 326.865
"530" "2007-11-26" "01:00:00" 30829.7788454498 4521.09381202935 2706.795 274.605
"531" "2007-11-26" "02:00:00" 30254.400170088 4265.0471918205 2605.395 239.529
"532" "2007-11-26" "03:00:00" 29215.0639416266 4164.78303326727 2488.08 229.215
"533" "2007-11-26" "04:00:00" 28358.4583536751 4150.93054578982 2371.35 233.76
"534" "2007-11-26" "05:00:00" 29212.3898346923 4240.28179884923 2251.56 237.195
"535" "2007-11-26" "06:00:00" 34282.4965821095 4816.97026321124 2167.125 240.114
"536" "2007-11-26" "07:00:00" 41016.3435271452 6094.78748936929 2141.175 242.985
"537" "2007-11-26" "08:00:00" 42945.2659957477 6637.73664233577 2111.22 253.227
"538" "2007-11-26" "09:00:00" 43774.2391453781 6927.39950611649 1898.76 241.866
"539" "2007-11-26" "10:00:00" 44020.702667822 6969.5448849456 1611.555 222.858
"540" "2007-11-26" "11:00:00" 44435.1892426372 7029.18060936572 1486.14 224.157
"541" "2007-11-26" "12:00:00" 44527.8916163593 7102.62400852316 1474.515 241.773
"542" "2007-11-26" "13:00:00" 44279.1996714702 6940.38717459398 1506.3 258.399
"543" "2007-11-26" "14:00:00" 43968.1118981143 6965.64952078796 1562.46 269.049
"544" "2007-11-26" "15:00:00" 44946.8350360651 7087.0866957859 1669.08 280.47
"545" "2007-11-26" "16:00:00" 48976.2685015537 7697.1900808126 1735.29 303.483
"546" "2007-11-26" "17:00:00" 50279.0042630428 8303.60343767006 1723.71 326.769
"547" "2007-11-26" "18:00:00" 48910.3071971745 8005.80405174345 1656.135 342.864
"548" "2007-11-26" "19:00:00" 47061.1622521117 7797.86558018947 1574.58 349.479
"549" "2007-11-26" "20:00:00" 44503.8246539507 7380.74993268249 1466.55 351.669
"550" "2007-11-26" "21:00:00" 41006.0927838971 6947.28231695336 1402.815 360.507
"551" "2007-11-26" "22:00:00" 37145.5737397579 6296.45150845714 1367.895 351.753
"552" "2007-11-26" "23:00:00" 33156.6975627727 5844.91900767761 1371.12 332.61
"553" "2007-11-27" "00:00:00" 32507.7809467179 5173.95323307539 1444.41 322.053
