"Date" "Time" "Idem" "Iwind" "GBdem" "GBwind"
"19685" 2013-03-04 04:00:00 2889.195 0.175097 29724 0.15941
"19686" 2013-03-04 05:00:00 2954.265 0.1831 31085.5 0.165376
"19687" 2013-03-04 06:00:00 3364.4 0.186879 36620.5 0.169891
"19688" 2013-03-04 07:00:00 4157.85 0.186025 42625 0.16874
"19689" 2013-03-04 08:00:00 4536.565 0.177895 44818 0.159904
"19690" 2013-03-04 09:00:00 4813.465 0.164492 46550 0.163184
"19691" 2013-03-04 10:00:00 4886.22 0.158607 46654 0.16651
"19692" 2013-03-04 11:00:00 4925.84 0.161352 46381 0.156067
"19693" 2013-03-04 12:00:00 4984.95 0.156628 45986.5 0.143493
"19694" 2013-03-04 13:00:00 4890.11 0.143441 44932.5 0.13422
"19695" 2013-03-04 14:00:00 4863.695 0.126227 44331 0.129753
"19696" 2013-03-04 15:00:00 4934.135 0.10962 43987 0.126531
"19697" 2013-03-04 16:00:00 5085.395 0.092356 45157.5 0.129612
"19698" 2013-03-04 17:00:00 5301.84 0.090819 47043 0.144718
"19699" 2013-03-04 18:00:00 5567.62 0.103305 50255.5 0.155295
"19700" 2013-03-04 19:00:00 5458.735 0.112845 48862.5 0.156815
"19701" 2013-03-04 20:00:00 5142.545 0.115164 45910.5 0.152465
"19702" 2013-03-04 21:00:00 4790.525 0.104443 42069.5 0.141337
"19703" 2013-03-04 22:00:00 4308.965 0.089917 37652 0.124424
"19704" 2013-03-04 23:00:00 4013.385 0.079661 33701.5 0.107394
"19705" 2013-03-05 00:00:00 3649.339 0.074141 33264.5 0.092954
"19706" 2013-03-05 01:00:00 3433.9995 0.073123 33061 0.082783
"19707" 2013-03-05 02:00:00 3273.97 0.076345 32364.5 0.075631
"19708" 2013-03-05 03:00:00 3179.665 0.087937 31688.5 0.070814
"19709" 2013-03-05 04:00:00 3133.465 0.105629 31080.5 0.06697
"19710" 2013-03-05 05:00:00 3172.35 0.125273 32062.5 0.066088
"19711" 2013-03-05 06:00:00 3561.76 0.146377 37393 0.069083
"19712" 2013-03-05 07:00:00 4270.745 0.167358 43035.5 0.072512
"19713" 2013-03-05 08:00:00 4637.03 0.175755 45145 0.070166
"19714" 2013-03-05 09:00:00 4849.02 0.173358 45988.5 0.063633
"19715" 2013-03-05 10:00:00 4841.89 0.185666 45637 0.05967
"19716" 2013-03-05 11:00:00 4827.065 0.193679 45146.5 0.057055
"19717" 2013-03-05 12:00:00 4811.815 0.193225 44649.5 0.05291
"19718" 2013-03-05 13:00:00 4709.9345 0.186826 43758 0.047653
"19719" 2013-03-05 14:00:00 4656.48 0.182498 43073 0.043691
"19720" 2013-03-05 15:00:00 4707.195 0.181837 42661.5 0.043173
"19721" 2013-03-05 16:00:00 4907.43 0.1756 43979 0.050679
"19722" 2013-03-05 17:00:00 5144.545 0.191384 45959.5 0.069738
"19723" 2013-03-05 18:00:00 5444.62 0.213014 49293.5 0.091967
"19724" 2013-03-05 19:00:00 5364.555 0.225795 48217.5 0.110504
"19725" 2013-03-05 20:00:00 5024.585 0.232344 45172 0.122607
"19726" 2013-03-05 21:00:00 4612.08 0.243044 41289 0.134811
"19727" 2013-03-05 22:00:00 4171.175 0.252377 36911.5 0.142744
"19728" 2013-03-05 23:00:00 3873.66 0.253331 32887.5 0.142626
"19729" 2013-03-06 00:00:00 3448.355 0.24716 32404.5 0.140046
"19730" 2013-03-06 01:00:00 3193.235 0.239073 32121.5 0.140035
"19731" 2013-03-06 02:00:00 3025.17 0.23239 31284 0.146128
"19732" 2013-03-06 03:00:00 2920.615 0.230697 30251.5 0.155734
"19733" 2013-03-06 04:00:00 2881.855 0.241675 29526.5 0.172592
"19734" 2013-03-06 05:00:00 2941.04 0.263057 30723 0.197673
"19735" 2013-03-06 06:00:00 3315.355 0.289099 36053 0.225292
"19736" 2013-03-06 07:00:00 4063.185 0.317364 42003.5 0.247355
"19737" 2013-03-06 08:00:00 4420.725 0.33961 44141.5 0.254883
"19738" 2013-03-06 09:00:00 4658.54 0.345933 45507.5 0.254761
"19739" 2013-03-06 10:00:00 4709.24 0.336909 45687 0.251471
"19740" 2013-03-06 11:00:00 4724.545 0.324526 45800.5 0.245905
"19741" 2013-03-06 12:00:00 4799.41 0.312733 45768.5 0.237577
"19742" 2013-03-06 13:00:00 4711.995 0.300258 45325 0.231466
"19743" 2013-03-06 14:00:00 4709.785 0.29065 45094 0.233621
"19744" 2013-03-06 15:00:00 4780.615 0.295843 45032.5 0.244183
"19745" 2013-03-06 16:00:00 4950.68 0.31581 46634.5 0.261842
"19746" 2013-03-06 17:00:00 5205.595 0.341634 48383 0.285377
"19747" 2013-03-06 18:00:00 5391.085 0.370479 49943.5 0.304424
"19748" 2013-03-06 19:00:00 5242.1 0.393839 48247 0.311873
"19749" 2013-03-06 20:00:00 4923.405 0.409583 45216 0.311648
"19750" 2013-03-06 21:00:00 4557.535 0.406523 41332.5 0.305586
"19751" 2013-03-06 22:00:00 4065.135 0.394446 36998.5 0.289838
"19752" 2013-03-06 23:00:00 3784.12 0.384493 32971.5 0.270775
"19753" 2013-03-07 00:00:00 3433.595 0.374637 32382.5 0.254704
"19754" 2013-03-07 01:00:00 3175.655 0.361863 32041.5 0.243325
"19755" 2013-03-07 02:00:00 3000.57 0.347476 31025.5 0.238166
"19756" 2013-03-07 03:00:00 2893.53 0.339695 30267 0.240328
"19757" 2013-03-07 04:00:00 2858.14 0.35132 29487 0.251648
"19758" 2013-03-07 05:00:00 2889.705 0.375343 30650.5 0.268436
"19759" 2013-03-07 06:00:00 3304.055 0.404343 36044.5 0.291
"19760" 2013-03-07 07:00:00 4074.725 0.433895 41772 0.315527
"19761" 2013-03-07 08:00:00 4435.33 0.457073 43792 0.334619
"19762" 2013-03-07 09:00:00 4659.145 0.477294 45320 0.344099
"19763" 2013-03-07 10:00:00 4713.35 0.482646 45583.5 0.351967
"19764" 2013-03-07 11:00:00 4741.23 0.476735 45824 0.364326
"19765" 2013-03-07 12:00:00 4811.11 0.467135 45797 0.380067
"19766" 2013-03-07 13:00:00 4708.67 0.458302 45266 0.390821
"19767" 2013-03-07 14:00:00 4692.225 0.452233 45029.5 0.401092
"19768" 2013-03-07 15:00:00 4741.185 0.454301 45304.5 0.423947
"19769" 2013-03-07 16:00:00 4905.125 0.464846 46955 0.456214
"19770" 2013-03-07 17:00:00 5105.105 0.480703 48549.5 0.488233
"19771" 2013-03-07 18:00:00 5309.195 0.49793 49885 0.510173
"19772" 2013-03-07 19:00:00 5206.53 0.510856 48260.5 0.518264
"19773" 2013-03-07 20:00:00 4908.08 0.516067 45233 0.514878
"19774" 2013-03-07 21:00:00 4498.42 0.510186 41421 0.507085
"19775" 2013-03-07 22:00:00 3996.455 0.498954 37154 0.499633
"19776" 2013-03-07 23:00:00 3713.365 0.486206 33315.5 0.49177
"19777" 2013-03-08 00:00:00 3298.78 0.472435 32548.5 0.485679
"19778" 2013-03-08 01:00:00 3051.545 0.462248 32021 0.483623
"19779" 2013-03-08 02:00:00 2874.5745 0.455493 31195 0.484685
"19780" 2013-03-08 03:00:00 2805.31 0.461183 30140 0.483605
"19781" 2013-03-08 04:00:00 2784.0445 0.473078 29201 0.480866
"19782" 2013-03-08 05:00:00 2833.2695 0.484205 30372 0.479045
"19783" 2013-03-08 06:00:00 3206.895 0.495078 35445.5 0.476894
"19784" 2013-03-08 07:00:00 3906.56 0.504575 41303.5 0.472172
"19785" 2013-03-08 08:00:00 4276.96 0.513501 43969 0.461851
"19786" 2013-03-08 09:00:00 4521.22 0.513916 45219 0.452223
"19787" 2013-03-08 10:00:00 4581.255 0.511778 45573 0.447523
"19788" 2013-03-08 11:00:00 4611.82 0.508858 45865 0.445459
"19789" 2013-03-08 12:00:00 4649.9295 0.503846 46005.5 0.434485
"19790" 2013-03-08 13:00:00 4518.97 0.481101 45731 0.417364
"19791" 2013-03-08 14:00:00 4454.19 0.441822 45236.5 0.398373
"19792" 2013-03-08 15:00:00 4450.075 0.397464 44586 0.380735
"19793" 2013-03-08 16:00:00 4548.12 0.35708 45656.5 0.364092
"19794" 2013-03-08 17:00:00 4726.04 0.33544 47080 0.362771
"19795" 2013-03-08 18:00:00 4983.67 0.332249 48261.5 0.363232
"19796" 2013-03-08 19:00:00 5025.84 0.330961 46439.5 0.358038
"19797" 2013-03-08 20:00:00 4685.24 0.330649 43178 0.351483
"19798" 2013-03-08 21:00:00 4341.795 0.342225 39746.5 0.350187
"19799" 2013-03-08 22:00:00 3935.53 0.363952 36387 0.348315
"19800" 2013-03-08 23:00:00 3747.225 0.386515 33302 0.343124
"19801" 2013-03-09 00:00:00 3368.485 0.40491 32602 0.33779
"19802" 2013-03-09 01:00:00 3065.535 0.416385 31741 0.332819
"19803" 2013-03-09 02:00:00 2819.585 0.424684 30448.5 0.327646
"19804" 2013-03-09 03:00:00 2681.62 0.417607 29311.5 0.321723
"19805" 2013-03-09 04:00:00 2634.585 0.404563 28277.5 0.3215
"19806" 2013-03-09 05:00:00 2642.525 0.389099 28218 0.326301
"19807" 2013-03-09 06:00:00 2774.715 0.374305 30048.5 0.335412
"19808" 2013-03-09 07:00:00 3009.21 0.36309 32565.5 0.34416
"19809" 2013-03-09 08:00:00 3366.905 0.350563 36683.5 0.352409
"19810" 2013-03-09 09:00:00 3855.93 0.337575 39873.5 0.35884
"19811" 2013-03-09 10:00:00 4110.66 0.340012 41122.5 0.36943
"19812" 2013-03-09 11:00:00 4168.135 0.343166 41265.5 0.378803
"19813" 2013-03-09 12:00:00 4210.845 0.342429 41100 0.383015
"19814" 2013-03-09 13:00:00 4128.86 0.348037 40458 0.38739
"19815" 2013-03-09 14:00:00 4004.24 0.365305 40022.5 0.391602
"19816" 2013-03-09 15:00:00 3994.805 0.389401 39653.5 0.389325
"19817" 2013-03-09 16:00:00 4120.425 0.400726 40482 0.394229
"19818" 2013-03-09 17:00:00 4374.95 0.428472 42952 0.405092
"19819" 2013-03-09 18:00:00 4608.945 0.45476 45153.5 0.414343
"19820" 2013-03-09 19:00:00 4629.03 0.471561 43637.5 0.413681
"19821" 2013-03-09 20:00:00 4280.44 0.481831 40795.5 0.409123
"19822" 2013-03-09 21:00:00 3960.305 0.481967 37956 0.410769
"19823" 2013-03-09 22:00:00 3647.195 0.478157 35351 0.412736
"19824" 2013-03-09 23:00:00 3572.69 0.47772 32761 0.418791
"19825" 2013-03-10 00:00:00 3265.6 0.485861 32236.5 0.435957
"19826" 2013-03-10 01:00:00 3010.815 0.503514 31453 0.460105
"19827" 2013-03-10 02:00:00 2785.56 0.527693 30172 0.488468
"19828" 2013-03-10 03:00:00 2647.41 0.557056 29168.5 0.502848
"19829" 2013-03-10 04:00:00 2582.285 0.587764 27900 0.511675
"19830" 2013-03-10 05:00:00 2554.31 0.613338 27463 0.520466
"19831" 2013-03-10 06:00:00 2628.3095 0.630603 28373.5 0.528795
"19832" 2013-03-10 07:00:00 2700.35 0.640883 29734 0.537001
"19833" 2013-03-10 08:00:00 2923.84 0.641733 33411 0.548182
"19834" 2013-03-10 09:00:00 3352.92 0.637075 37619 0.581183
"19835" 2013-03-10 10:00:00 3705.25 0.646752 40073 0.613619
"19836" 2013-03-10 11:00:00 3915.6905 0.653261 41280.5 0.623661
"19837" 2013-03-10 12:00:00 4110.775 0.656018 41935.5 0.627491
"19838" 2013-03-10 13:00:00 4064.85 0.658954 41786.5 0.630473
"19839" 2013-03-10 14:00:00 3878.4 0.665775 41408.5 0.637835
"19840" 2013-03-10 15:00:00 3815.23 0.666003 41298 0.635381
"19841" 2013-03-10 16:00:00 3869.495 0.654569 41632 0.61674
"19842" 2013-03-10 17:00:00 4023.405 0.662645 42798 0.607848
"19843" 2013-03-10 18:00:00 4308.055 0.680907 45282 0.604373
"19844" 2013-03-10 19:00:00 4479.6 0.690296 45085 0.59204
"19845" 2013-03-10 20:00:00 4297.5 0.688098 42954.5 0.573357
"19846" 2013-03-10 21:00:00 4062.505 0.678882 40133.5 0.561439
"19847" 2013-03-10 22:00:00 3701.065 0.661779 36607 0.553494
"19848" 2013-03-10 23:00:00 3529.265 0.646541 32873 0.549109
"19849" 2013-03-11 00:00:00 3235.37 0.637823 32621 0.545536
"19850" 2013-03-11 01:00:00 3025.755 0.633808 32444 0.541807
"19851" 2013-03-11 02:00:00 2867.585 0.628733 31853 0.539948
"19852" 2013-03-11 03:00:00 2794.895 0.622504 31276.5 0.534687
"19853" 2013-03-11 04:00:00 2775.45 0.612524 30737 0.531242
"19854" 2013-03-11 05:00:00 2849.505 0.5977 32079.5 0.529274
"19855" 2013-03-11 06:00:00 3223.395 0.581037 37585.5 0.529951
"19856" 2013-03-11 07:00:00 3948.805 0.566292 43722.5 0.53171
"19857" 2013-03-11 08:00:00 4379.08 0.550203 46337.5 0.547528
"19858" 2013-03-11 09:00:00 4709.37 0.563332 48635.5 0.593794
"19859" 2013-03-11 10:00:00 4821.265 0.564228 49607.5 0.618225
"19860" 2013-03-11 11:00:00 4866.155 0.549094 50392.5 0.624841
"19861" 2013-03-11 12:00:00 4939.125 0.527645 50522.5 0.619346
"19862" 2013-03-11 13:00:00 4845.145 0.504017 50256 0.607066
"19863" 2013-03-11 14:00:00 4802.26 0.483563 50196 0.591964
"19864" 2013-03-11 15:00:00 4852.85 0.467167 50014 0.575639
"19865" 2013-03-11 16:00:00 5006.57 0.447361 51157.5 0.546149
"19866" 2013-03-11 17:00:00 5168.625 0.420713 51899 0.516684
"19867" 2013-03-11 18:00:00 5345.515 0.416702 54171.5 0.506135
"19868" 2013-03-11 19:00:00 5507.595 0.410833 53091 0.497362
"19869" 2013-03-11 20:00:00 5216.795 0.396549 49819 0.491097
"19870" 2013-03-11 21:00:00 4852.915 0.385046 45560 0.484881
"19871" 2013-03-11 22:00:00 4350.105 0.371698 40796.5 0.480569
"19872" 2013-03-11 23:00:00 4044.32 0.360864 36300 0.48374
"19873" 2013-03-12 00:00:00 3677.64 0.353242 35858 0.490181
"19874" 2013-03-12 01:00:00 3451.47 0.347122 35676.5 0.494588
"19875" 2013-03-12 02:00:00 3301.84 0.339626 35082.5 0.494878
"19876" 2013-03-12 03:00:00 3218.38 0.324611 34475 0.487022
"19877" 2013-03-12 04:00:00 3188.47 0.309582 33759.5 0.476797
"19878" 2013-03-12 05:00:00 3252.05 0.293647 34706.5 0.46179
"19879" 2013-03-12 06:00:00 3653.38 0.274285 39714.5 0.443829
"19880" 2013-03-12 07:00:00 4375.34 0.248718 45519.5 0.421374
"19881" 2013-03-12 08:00:00 4771.375 0.214123 47683 0.41126
"19882" 2013-03-12 09:00:00 5056.76 0.202754 49392 0.421204
"19883" 2013-03-12 10:00:00 5107.67 0.195571 49560 0.424839
"19884" 2013-03-12 11:00:00 5085.205 0.188532 49566 0.425157
"19885" 2013-03-12 12:00:00 5072.39 0.192212 49666 0.421653
"19886" 2013-03-12 13:00:00 4943.995 0.205559 49264.5 0.41472
"19887" 2013-03-12 14:00:00 4875.595 0.2198 48775.5 0.39941
"19888" 2013-03-12 15:00:00 4898.95 0.229807 48412.5 0.362325
"19889" 2013-03-12 16:00:00 5072.18 0.219212 49489.5 0.313517
"19890" 2013-03-12 17:00:00 5274.375 0.205669 50672 0.289721
"19891" 2013-03-12 18:00:00 5384.4 0.207017 53063 0.282566
"19892" 2013-03-12 19:00:00 5501.05 0.209876 52192 0.27602
"19893" 2013-03-12 20:00:00 5203.45 0.208758 49203 0.268566
"19894" 2013-03-12 21:00:00 4847.875 0.20748 44935 0.258735
"19895" 2013-03-12 22:00:00 4353.55 0.208329 39942.5 0.252361
"19896" 2013-03-12 23:00:00 4041.425 0.211645 35499.5 0.250305
"19897" 2013-03-13 00:00:00 3668.475 0.21528 35022.5 0.249629
"19898" 2013-03-13 01:00:00 3414.615 0.219373 34799.5 0.253936
"19899" 2013-03-13 02:00:00 3236.405 0.224708 34105.5 0.265591
"19900" 2013-03-13 03:00:00 3164.15 0.223132 33459 0.276832
"19901" 2013-03-13 04:00:00 3139.28 0.213571 32636.5 0.284965
"19902" 2013-03-13 05:00:00 3204.065 0.201084 33770 0.290131
"19903" 2013-03-13 06:00:00 3593.125 0.190817 38576 0.291771
"19904" 2013-03-13 07:00:00 4316.78 0.181636 44136.5 0.281034
"19905" 2013-03-13 08:00:00 4703.865 0.166059 46074.5 0.27108
"19906" 2013-03-13 09:00:00 4940.03 0.153925 47152.5 0.285204
"19907" 2013-03-13 10:00:00 4921.935 0.169585 47253 0.281733
"19908" 2013-03-13 11:00:00 4902.73 0.180004 47250 0.270167
"19909" 2013-03-13 12:00:00 4919.2 0.180123 47343.5 0.256638
"19910" 2013-03-13 13:00:00 4783.96 0.179899 46930 0.242921
"19911" 2013-03-13 14:00:00 4727.715 0.183991 46814.5 0.229401
"19912" 2013-03-13 15:00:00 4726.53 0.200016 46773.5 0.215329
"19913" 2013-03-13 16:00:00 4874.145 0.202213 47918.5 0.193233
"19914" 2013-03-13 17:00:00 5067.515 0.19573 48945.5 0.179285
"19915" 2013-03-13 18:00:00 5187.06 0.199281 51405 0.173913
"19916" 2013-03-13 19:00:00 5377.27 0.197218 51114 0.16486
"19917" 2013-03-13 20:00:00 5230.03 0.185407 48470 0.153446
"19918" 2013-03-13 21:00:00 4874.485 0.166935 44420.5 0.148227
"19919" 2013-03-13 22:00:00 4401.33 0.144701 39649.5 0.147739
"19920" 2013-03-13 23:00:00 4111.05 0.126135 35380.5 0.150803
"19921" 2013-03-14 00:00:00 3725.19 0.115441 34964.5 0.156485
"19922" 2013-03-14 01:00:00 3496.15 0.11514 34786 0.166816
"19923" 2013-03-14 02:00:00 3313.17 0.121342 34104 0.178469
"19924" 2013-03-14 03:00:00 3227.265 0.119102 33469.5 0.176396
"19925" 2013-03-14 04:00:00 3178.475 0.116884 32739.5 0.164356
"19926" 2013-03-14 05:00:00 3207.455 0.120076 33936.5 0.148704
"19927" 2013-03-14 06:00:00 3556.96 0.130165 38788 0.134163
"19928" 2013-03-14 07:00:00 4288.265 0.145028 44307 0.118288
"19929" 2013-03-14 08:00:00 4663.505 0.159894 46301 0.107872
"19930" 2013-03-14 09:00:00 4900.105 0.170348 47335.5 0.116218
"19931" 2013-03-14 10:00:00 4905.38 0.198164 47098 0.12616
"19932" 2013-03-14 11:00:00 4863.865 0.233787 47058 0.137084
"19933" 2013-03-14 12:00:00 4886.1 0.268263 47052.5 0.150513
"19934" 2013-03-14 13:00:00 4773.83 0.295533 46345.5 0.164649
"19935" 2013-03-14 14:00:00 4703.04 0.311123 46043.5 0.172212
"19936" 2013-03-14 15:00:00 4761.61 0.331225 45994.5 0.172681
"19937" 2013-03-14 16:00:00 4894.625 0.35025 47393.5 0.18282
"19938" 2013-03-14 17:00:00 5056.205 0.364346 48751.5 0.204964
"19939" 2013-03-14 18:00:00 5241.645 0.384979 51068.5 0.228912
"19940" 2013-03-14 19:00:00 5350 0.417348 50338.5 0.253157
"19941" 2013-03-14 20:00:00 5085.825 0.464056 47405.5 0.280314
"19942" 2013-03-14 21:00:00 4652.565 0.516498 43322 0.315955
"19943" 2013-03-14 22:00:00 4086.91 0.567713 38688 0.352492
"19944" 2013-03-14 23:00:00 3780.29 0.601443 34585.5 0.387223
"19945" 2013-03-15 00:00:00 3283.94 0.615182 34098.5 0.42068
"19946" 2013-03-15 01:00:00 3025.75 0.611637 33597 0.451933
"19947" 2013-03-15 02:00:00 2877.56 0.588692 32817.5 0.476977
"19948" 2013-03-15 03:00:00 2845.555 0.551682 32015.5 0.487221
"19949" 2013-03-15 04:00:00 2876.255 0.512223 31163.5 0.501369
"19950" 2013-03-15 05:00:00 2953.99 0.47096 32128 0.518468
"19951" 2013-03-15 06:00:00 3315.405 0.418008 36903.5 0.530247
"19952" 2013-03-15 07:00:00 4077.31 0.353393 42780 0.527705
"19953" 2013-03-15 08:00:00 4463.86 0.294366 44846 0.510751
"19954" 2013-03-15 09:00:00 4673.16 0.267655 46274 0.481016
"19955" 2013-03-15 10:00:00 4665.76 0.25989 46429 0.454784
"19956" 2013-03-15 11:00:00 4616.69 0.254881 46880.5 0.437511
"19957" 2013-03-15 12:00:00 4595.915 0.246898 46891.5 0.422337
"19958" 2013-03-15 13:00:00 4477.145 0.236032 46227 0.405908
"19959" 2013-03-15 14:00:00 4456.555 0.21886 45785 0.383785
"19960" 2013-03-15 15:00:00 4478.66 0.195706 45157.5 0.358405
"19961" 2013-03-15 16:00:00 4598.03 0.167709 46052.5 0.325214
"19962" 2013-03-15 17:00:00 4777.24 0.14324 46996.5 0.299434
"19963" 2013-03-15 18:00:00 5008.7705 0.135906 48829.5 0.282645
"19964" 2013-03-15 19:00:00 5246.48 0.136423 47410.5 0.273264
"19965" 2013-03-15 20:00:00 4979.27 0.136658 44352.5 0.270219
"19966" 2013-03-15 21:00:00 4620.165 0.123071 40927.5 0.269508
"19967" 2013-03-15 22:00:00 4230.35 0.104671 37280.5 0.267841
"19968" 2013-03-15 23:00:00 4104.34 0.090757 34199 0.266739
"19969" 2013-03-16 00:00:00 3758.33 0.077965 33587.5 0.26684
"19970" 2013-03-16 01:00:00 3486.645 0.065098 32865.5 0.269164
"19971" 2013-03-16 02:00:00 3262.16 0.051548 31771 0.271629
"19972" 2013-03-16 03:00:00 3139.395 0.042545 30687 0.276036
"19973" 2013-03-16 04:00:00 3065.355 0.036335 29483 0.281355
"19974" 2013-03-16 05:00:00 3043.285 0.033056 29415 0.287131
"19975" 2013-03-16 06:00:00 3125.185 0.034528 30809.5 0.291552
"19976" 2013-03-16 07:00:00 3361.89 0.041695 33500.5 0.294656
"19977" 2013-03-16 08:00:00 3739.205 0.047868 37572 0.295581
"19978" 2013-03-16 09:00:00 4217.83 0.052594 40848.5 0.297619
"19979" 2013-03-16 10:00:00 4408.47 0.059523 41748.5 0.301257
"19980" 2013-03-16 11:00:00 4435.29 0.065514 41972.5 0.303912
"19981" 2013-03-16 12:00:00 4429.19 0.069883 41855.5 0.301942
"19982" 2013-03-16 13:00:00 4295.995 0.076073 41097.5 0.292852
"19983" 2013-03-16 14:00:00 4152.315 0.086122 40322 0.280214
"19984" 2013-03-16 15:00:00 4093.875 0.106766 39870 0.267743
"19985" 2013-03-16 16:00:00 4192.93 0.128958 40506.5 0.257888
"19986" 2013-03-16 17:00:00 4425.39 0.140267 42269.5 0.251933
"19987" 2013-03-16 18:00:00 4641.44 0.152013 44280.5 0.246678
"19988" 2013-03-16 19:00:00 4834.585 0.155683 43637.5 0.239874
"19989" 2013-03-16 20:00:00 4555.85 0.153423 40917 0.233563
"19990" 2013-03-16 21:00:00 4228.24 0.141834 37971.5 0.231022
"19991" 2013-03-16 22:00:00 3942.31 0.13326 35312.5 0.230044
"19992" 2013-03-16 23:00:00 3844.745 0.135511 32677 0.226174
"19993" 2013-03-17 00:00:00 3546.02 0.149451 32397.5 0.218897
"19994" 2013-03-17 01:00:00 3307.53 0.172948 31687.5 0.210603
"19995" 2013-03-17 02:00:00 3094.42 0.204515 30574 0.203444
"19996" 2013-03-17 03:00:00 2949.305 0.229802 29502.5 0.189578
"19997" 2013-03-17 04:00:00 2849.025 0.251064 28373.5 0.181191
"19998" 2013-03-17 05:00:00 2767.905 0.272724 28040.5 0.185629
"19999" 2013-03-17 06:00:00 2734.705 0.293957 28455 0.199751
"20000" 2013-03-17 07:00:00 2822.26 0.310837 29922.5 0.216032
"20001" 2013-03-17 08:00:00 3080.87 0.31455 33248 0.233138
"20002" 2013-03-17 09:00:00 3551.045 0.303924 36748.5 0.249047
"20003" 2013-03-17 10:00:00 3867.815 0.299625 39228.5 0.254903
"20004" 2013-03-17 11:00:00 4005.535 0.298462 40495 0.250962
"20005" 2013-03-17 12:00:00 4143.845 0.293295 41310.5 0.24091
"20006" 2013-03-17 13:00:00 4097.11 0.290827 40758 0.229033
"20007" 2013-03-17 14:00:00 3904.76 0.289858 40368.5 0.216931
"20008" 2013-03-17 15:00:00 3787.265 0.287651 40232 0.205385
"20009" 2013-03-17 16:00:00 3837.22 0.269786 40920.5 0.196719
"20010" 2013-03-17 17:00:00 3985.4 0.242215 42227.5 0.200651
"20011" 2013-03-17 18:00:00 4174.165 0.220258 44220.5 0.210245
"20012" 2013-03-17 19:00:00 4377.055 0.189319 43953.5 0.21101
"20013" 2013-03-17 20:00:00 4185.005 0.15724 42106.5 0.204442
"20014" 2013-03-17 21:00:00 3964.73 0.135244 38718.5 0.210907
"20015" 2013-03-17 22:00:00 3750.37 0.11939 35399.5 0.226044
"20016" 2013-03-17 23:00:00 3716.21 0.107977 32016 0.246532
"20017" 2013-03-18 00:00:00 3493.235 0.102039 31832 0.267772
"20018" 2013-03-18 01:00:00 3294.575 0.102106 31639.5 0.284078
"20019" 2013-03-18 02:00:00 3132.09 0.105568 30936.5 0.29611
"20020" 2013-03-18 03:00:00 3009.32 0.103191 30286.5 0.293327
"20021" 2013-03-18 04:00:00 2939.36 0.101349 29638 0.286023
"20022" 2013-03-18 05:00:00 2941.035 0.100142 30888 0.281293
"20023" 2013-03-18 06:00:00 3009.19 0.097978 35913 0.280907
"20024" 2013-03-18 07:00:00 3196.045 0.091549 42332.5 0.281628
"20025" 2013-03-18 08:00:00 3436.065 0.084876 44743 0.285528
"20026" 2013-03-18 09:00:00 3833.365 0.08942 46239 0.301662
"20027" 2013-03-18 10:00:00 4109.475 0.098753 46576 0.315841
"20028" 2013-03-18 11:00:00 4266.83 0.109797 46968 0.325622
"20029" 2013-03-18 12:00:00 4351.76 0.121623 47121.5 0.329471
"20030" 2013-03-18 13:00:00 4273.37 0.139173 46739 0.331586
"20031" 2013-03-18 14:00:00 4146.49 0.163948 46525 0.337157
"20032" 2013-03-18 15:00:00 4091.155 0.187517 46557.5 0.33858
"20033" 2013-03-18 16:00:00 4234.74 0.202085 47945 0.333117
"20034" 2013-03-18 17:00:00 4526.195 0.209562 48797 0.329524
"20035" 2013-03-18 18:00:00 4718.475 0.226589 50413.5 0.338047
"20036" 2013-03-18 19:00:00 4847.295 0.240309 49663.5 0.339874
"20037" 2013-03-18 20:00:00 4577.1 0.246436 46400.5 0.334179
"20038" 2013-03-18 21:00:00 4245.76 0.245452 42355.5 0.330608
"20039" 2013-03-18 22:00:00 3791.045 0.24317 37875.5 0.326981
"20040" 2013-03-18 23:00:00 3575.275 0.242622 33881 0.320421
"20041" 2013-03-19 00:00:00 3291.895 0.243001 33572.5 0.311667
"20042" 2013-03-19 01:00:00 3104.35 0.244126 33340.5 0.301922
"20043" 2013-03-19 02:00:00 2989.76 0.246917 32606 0.29461
"20044" 2013-03-19 03:00:00 2902.205 0.25207 31806.5 0.284196
"20045" 2013-03-19 04:00:00 2859.555 0.264033 31119.5 0.273328
"20046" 2013-03-19 05:00:00 2914.205 0.276453 32179.5 0.264477
"20047" 2013-03-19 06:00:00 3260.275 0.286557 37003.5 0.258077
"20048" 2013-03-19 07:00:00 3993.21 0.287187 43043.5 0.251937
"20049" 2013-03-19 08:00:00 4447.37 0.272969 45336 0.24699
"20050" 2013-03-19 09:00:00 4799.375 0.280365 46548.5 0.2574
"20051" 2013-03-19 10:00:00 4875.2 0.265861 46771 0.265598
"20052" 2013-03-19 11:00:00 4964.165 0.235276 46944 0.258895
"20053" 2013-03-19 12:00:00 5043.755 0.206691 46764.5 0.245732
"20054" 2013-03-19 13:00:00 4932.955 0.187512 46690 0.230253
"20055" 2013-03-19 14:00:00 4896.21 0.179098 46208.5 0.218041
"20056" 2013-03-19 15:00:00 4977.18 0.171755 45847 0.206351
"20057" 2013-03-19 16:00:00 5144.45 0.164247 47022.5 0.199525
"20058" 2013-03-19 17:00:00 5331.915 0.156105 47930.5 0.206111
"20059" 2013-03-19 18:00:00 5386.975 0.156485 49775 0.226074
"20060" 2013-03-19 19:00:00 5460.615 0.153553 49682.5 0.241975
